Malibu Coast alt 1                          	 -118.706700 	 34.035000 	 310.000000 	 0.000022 	 0.000017 	 0.000027 	 -0.000003 	 -0.000008 	 0.000002 	 -0.000012 	 -0.000007 	 -0.000011 	 -0.000014 	 -0.000009 	 -0.000013 	 0.000007 	 0.000008 	 0.000013 	 0.000009 	 0.000010 	 0.000015 
McKinleyville (alt1)                        	 -124.091000 	 40.959000 	 325.000000 	 0.000000 	 -0.000100 	 0.000100 	 -0.000410 	 -0.000510 	 -0.000310 	 -0.000275 	 0.000220 	 0.000330 	 -0.000192 	 0.000154 	 0.000231 	 -0.000192 	 0.000154 	 0.000231 	 -0.000135 	 0.000108 	 0.000162 
McKinleyville (alt1)                        	 -124.011000 	 40.870000 	 329.000000 	 0.000000 	 -0.000100 	 0.000100 	 -0.000491 	 -0.000591 	 -0.000391 	 -0.000361 	 0.000301 	 0.000421 	 -0.000217 	 0.000181 	 0.000253 	 -0.000217 	 0.000181 	 0.000253 	 -0.000130 	 0.000109 	 0.000152 
McKinleyville (alt1)                        	 -124.115000 	 40.975000 	 320.000000 	 0.000000 	 -0.000050 	 0.000050 	 -0.000614 	 -0.000664 	 -0.000564 	 -0.000361 	 0.000336 	 0.000385 	 -0.000303 	 0.000282 	 0.000323 	 -0.000303 	 0.000282 	 0.000323 	 -0.000254 	 0.000237 	 0.000271 
Mission Ridge - Arroyo Parida - Santa Ana   	 -119.300000 	 34.428000 	 263.000000 	 0.000000 	 -0.000630 	 0.000600 	 -0.000342 	 -0.000972 	 0.000258 	 -0.000005 	 0.000002 	 0.000008 	 0.000041 	 -0.000015 	 -0.000066 	 0.000041 	 -0.000015 	 -0.000066 	 -0.000337 	 0.000125 	 0.000539 
Mission Ridge - Arroyo Parida - Santa Ana   	 -119.300000 	 34.428000 	 263.000000 	 0.000000 	 -0.001130 	 0.000800 	 -0.000513 	 -0.001643 	 0.000287 	 -0.000008 	 0.000002 	 0.000012 	 0.000062 	 -0.000015 	 -0.000095 	 0.000062 	 -0.000015 	 -0.000095 	 -0.000505 	 0.000125 	 0.000775 
Mono Lake 2011 CFM                          	 -119.115000 	 37.948000 	 327.000000 	 0.000000 	 -0.000100 	 0.000100 	 0.000257 	 0.000157 	 0.000357 	 0.000181 	 -0.000136 	 -0.000226 	 0.000117 	 -0.000088 	 -0.000147 	 0.000117 	 -0.000088 	 -0.000147 	 0.000076 	 -0.000057 	 -0.000095 
Mono Lake 2011 CFM                          	 -119.178000 	 38.032000 	 346.000000 	 0.000000 	 -0.000240 	 0.000240 	 0.000746 	 0.000506 	 0.000986 	 0.000702 	 -0.000557 	 -0.000847 	 0.000175 	 -0.000139 	 -0.000211 	 0.000175 	 -0.000139 	 -0.000211 	 0.000044 	 -0.000035 	 -0.000053 
Newport-Inglewood alt 1                     	 -118.366400 	 34.006140 	 339.000000 	 -0.000480 	 -0.000720 	 -0.000240 	 -0.000000 	 -0.000240 	 0.000240 	 0.000161 	 0.000080 	 0.000241 	 0.000062 	 0.000031 	 0.000092 	 -0.000418 	 -0.000209 	 -0.000628 	 -0.000161 	 -0.000080 	 -0.000241 
North Frontal (West)                        	 -117.197000 	 34.410000 	 41.000000 	 0.000000 	 -0.001090 	 -0.001020 	 -0.000761 	 -0.001851 	 -0.001781 	 -0.000433 	 0.000026 	 0.000052 	 0.000377 	 -0.000023 	 -0.000045 	 0.000377 	 -0.000023 	 -0.000045 	 -0.000328 	 0.000020 	 0.000040 
North Frontal (West)                        	 -117.050000 	 34.410000 	 145.000000 	 0.000000 	 0.000150 	 0.014800 	 -0.000131 	 0.000019 	 0.014669 	 -0.000088 	 0.000154 	 0.006603 	 -0.000062 	 0.000108 	 0.004624 	 -0.000062 	 0.000108 	 0.004624 	 -0.000043 	 0.000076 	 0.003238 
North Tahoe 2011 CFM                        	 -120.044000 	 39.154000 	 26.000000 	 0.000000 	 -0.000810 	 -0.000560 	 0.000746 	 -0.000064 	 0.000186 	 0.000602 	 -0.000182 	 -0.000312 	 -0.000294 	 0.000089 	 0.000152 	 -0.000294 	 0.000089 	 0.000152 	 0.000143 	 -0.000043 	 -0.000074 
Oak Ridge (Onshore)                         	 -118.854000 	 34.386000 	 85.000000 	 0.000000 	 -0.000400 	 0.000400 	 -0.001606 	 -0.002006 	 -0.001206 	 -0.000012 	 0.000011 	 0.000013 	 0.000139 	 -0.000125 	 -0.000154 	 0.000139 	 -0.000125 	 -0.000154 	 -0.001594 	 0.001426 	 0.001762 
Oak Ridge (Onshore)                         	 -118.854000 	 34.386000 	 85.000000 	 0.000000 	 -0.000400 	 0.000400 	 -0.001733 	 -0.002133 	 -0.001333 	 -0.000013 	 0.000012 	 0.000014 	 0.000150 	 -0.000136 	 -0.000165 	 0.000150 	 -0.000136 	 -0.000165 	 -0.001720 	 0.001552 	 0.001887 
Oak Ridge (Onshore)                         	 -118.986720 	 34.353370 	 80.000000 	 0.000000 	 0.003640 	 0.003740 	 -0.000490 	 0.003150 	 0.003250 	 -0.000015 	 0.000061 	 0.000062 	 0.000084 	 -0.000347 	 -0.000354 	 0.000084 	 -0.000347 	 -0.000354 	 -0.000475 	 0.001967 	 0.002008 
Ortigilita (North)                          	 -121.134200 	 37.106700 	 338.000000 	 -0.001500 	 -0.002500 	 -0.000500 	 -0.000000 	 -0.001000 	 0.001000 	 0.000521 	 0.000174 	 0.000868 	 0.000210 	 0.000070 	 0.000351 	 -0.001290 	 -0.000430 	 -0.002149 	 -0.000521 	 -0.000174 	 -0.000868 
Owens Valley                                	 -118.269000 	 37.080000 	 354.000000 	 -0.000240 	 -0.000280 	 -0.000200 	 -0.000000 	 -0.000040 	 0.000040 	 0.000025 	 0.000021 	 0.000029 	 0.000003 	 0.000002 	 0.000003 	 -0.000237 	 -0.000198 	 -0.000277 	 -0.000025 	 -0.000021 	 -0.000029 
Owens Valley                                	 -118.293000 	 37.144500 	 332.000000 	 -0.003650 	 -0.004500 	 -0.002800 	 -0.000000 	 -0.000850 	 0.000850 	 0.001513 	 0.001161 	 0.001865 	 0.000804 	 0.000617 	 0.000992 	 -0.002846 	 -0.002183 	 -0.003508 	 -0.001513 	 -0.001161 	 -0.001865 
Owl Lake                                    	 -116.868000 	 35.609000 	 233.000000 	 0.004150 	 0.000500 	 0.007800 	 -0.000000 	 -0.003650 	 0.003650 	 0.001995 	 0.000240 	 0.003749 	 -0.002647 	 -0.000319 	 -0.004975 	 0.001503 	 0.000181 	 0.002825 	 -0.001995 	 -0.000240 	 -0.003749 
Palos Verdes                                	 -118.254000 	 33.729000 	 318.000000 	 -0.003650 	 -0.004600 	 -0.004300 	 -0.000000 	 -0.000950 	 -0.000650 	 0.001815 	 0.001343 	 0.001492 	 0.001634 	 0.001209 	 0.001343 	 -0.002016 	 -0.001491 	 -0.001657 	 -0.001815 	 -0.001343 	 -0.001492 
Palos Verdes                                	 -118.296200 	 33.779900 	 304.000000 	 -0.003000 	 -0.003500 	 -0.002200 	 -0.000000 	 -0.000500 	 0.000800 	 0.001391 	 0.001159 	 0.001762 	 0.002062 	 0.001718 	 0.002612 	 -0.000938 	 -0.000782 	 -0.001188 	 -0.001391 	 -0.001159 	 -0.001762 
Palos Verdes                                	 -118.124100 	 33.551700 	 330.000000 	 -0.003300 	 -0.003600 	 -0.003000 	 -0.000000 	 -0.000300 	 0.000300 	 0.001429 	 0.001299 	 0.001559 	 0.000825 	 0.000750 	 0.000900 	 -0.002475 	 -0.002250 	 -0.002700 	 -0.001429 	 -0.001299 	 -0.001559 
Panamint Valley                             	 -117.184600 	 35.905500 	 153.000000 	 -0.001819 	 -0.002319 	 -0.001319 	 0.000000 	 -0.000500 	 0.000500 	 0.000736 	 0.000561 	 0.000911 	 0.000375 	 0.000286 	 0.000464 	 -0.001444 	 -0.001100 	 -0.001788 	 -0.000736 	 -0.000561 	 -0.000911 
Panamint Valley                             	 -117.208400 	 36.055800 	 210.000000 	 -0.002338 	 -0.003838 	 -0.000838 	 0.000000 	 -0.001500 	 0.001500 	 -0.001013 	 -0.000450 	 -0.001575 	 0.000585 	 0.000260 	 0.000909 	 -0.001754 	 -0.000779 	 -0.002728 	 0.001013 	 0.000450 	 0.001575 
Panamint Valley                             	 -117.208400 	 36.055800 	 210.000000 	 -0.002858 	 -0.003558 	 -0.002158 	 0.000000 	 -0.000700 	 0.000700 	 -0.001238 	 -0.000975 	 -0.001500 	 0.000714 	 0.000563 	 0.000866 	 -0.002143 	 -0.001689 	 -0.002598 	 0.001238 	 0.000975 	 0.001500 
Pinto Mtn                                   	 -116.300000 	 34.140000 	 266.000000 	 0.002800 	 0.000300 	 0.005300 	 -0.000000 	 -0.002500 	 0.002500 	 0.000195 	 0.000021 	 0.000369 	 -0.002786 	 -0.000299 	 -0.005274 	 0.000014 	 0.000001 	 0.000026 	 -0.000195 	 -0.000021 	 -0.000369 
Pisgah-Bullion - Mesquite Lk                	 -116.394000 	 34.672000 	 341.000000 	 -0.001000 	 -0.001200 	 -0.000800 	 -0.000000 	 -0.000200 	 0.000200 	 0.000308 	 0.000246 	 0.000369 	 0.000106 	 0.000085 	 0.000127 	 -0.000894 	 -0.000715 	 -0.001073 	 -0.000308 	 -0.000246 	 -0.000369 
Pleito                                      	 -118.949600 	 34.931300 	 90.000000 	 0.000000 	 -0.000050 	 0.000050 	 -0.000938 	 -0.000988 	 -0.000888 	 0.000000 	 0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 -0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 -0.000938 	 0.000903 	 0.000973 
Polaris 2011 CFM                            	 -120.134000 	 39.340000 	 324.000000 	 -0.000400 	 -0.000800 	 0.000100 	 -0.000000 	 -0.000400 	 0.000500 	 0.000190 	 0.000000 	 0.000428 	 0.000138 	 0.000000 	 0.000311 	 -0.000262 	 0.000000 	 -0.000589 	 -0.000190 	 0.000000 	 -0.000428 
Puente Hills (Santa Fe Springs)             	 -118.080000 	 33.910000 	 80.000000 	 0.000000 	 -0.000180 	 0.000200 	 -0.000542 	 -0.000722 	 -0.000342 	 -0.000016 	 0.000012 	 0.000022 	 0.000093 	 -0.000066 	 -0.000123 	 0.000093 	 -0.000066 	 -0.000123 	 -0.000526 	 0.000373 	 0.000696 
Red Mountain                                	 -119.445000 	 34.366700 	 280.000000 	 0.000000 	 -0.000350 	 0.000350 	 -0.001090 	 -0.001440 	 -0.000740 	 -0.000033 	 0.000027 	 0.000039 	 -0.000186 	 0.000153 	 0.000220 	 -0.000186 	 0.000153 	 0.000220 	 -0.001058 	 0.000868 	 0.001247 
Robinson Creek                              	 -119.317000 	 38.234000 	 21.000000 	 0.000000 	 -0.000150 	 0.000150 	 0.000289 	 0.000139 	 0.000439 	 0.000252 	 -0.000168 	 -0.000336 	 -0.000097 	 0.000065 	 0.000129 	 -0.000097 	 0.000065 	 0.000129 	 0.000037 	 -0.000025 	 -0.000050 
Rocky Ledge 2011 CFM                        	 -121.615400 	 40.921700 	 355.000000 	 0.000000 	 -0.000050 	 0.000050 	 0.000050 	 0.000000 	 0.000100 	 0.000050 	 -0.000025 	 -0.000074 	 0.000004 	 -0.000002 	 -0.000007 	 0.000004 	 -0.000002 	 -0.000007 	 0.000000 	 -0.000000 	 -0.000001 
Rodgers Creek - Healdsburg 2011 CFM         	 -122.540800 	 38.269500 	 323.000000 	 -0.008400 	 -0.010400 	 -0.006400 	 -0.000000 	 -0.002000 	 0.002000 	 0.004037 	 0.003076 	 0.004999 	 0.003042 	 0.002318 	 0.003767 	 -0.005358 	 -0.004082 	 -0.006633 	 -0.004037 	 -0.003076 	 -0.004999 
Round Valley                                	 -118.641000 	 37.305000 	 6.000000 	 0.000000 	 -0.000050 	 0.000050 	 0.000289 	 0.000239 	 0.000339 	 0.000286 	 -0.000254 	 -0.000318 	 -0.000030 	 0.000027 	 0.000033 	 -0.000030 	 0.000027 	 0.000033 	 0.000003 	 -0.000003 	 -0.000004 
Round Valley                                	 -118.641000 	 37.283000 	 358.000000 	 0.000000 	 -0.000050 	 0.000050 	 0.000289 	 0.000239 	 0.000339 	 0.000289 	 -0.000257 	 -0.000321 	 0.000010 	 -0.000009 	 -0.000011 	 0.000010 	 -0.000009 	 -0.000011 	 0.000000 	 -0.000000 	 -0.000000 
Round Valley                                	 -118.650000 	 37.402000 	 336.000000 	 0.000000 	 -0.000100 	 0.000100 	 0.000321 	 0.000221 	 0.000421 	 0.000268 	 -0.000215 	 -0.000322 	 0.000119 	 -0.000096 	 -0.000143 	 0.000119 	 -0.000096 	 -0.000143 	 0.000053 	 -0.000043 	 -0.000064 
Round Valley                                	 -118.650000 	 37.402000 	 336.000000 	 0.000000 	 -0.000100 	 0.000100 	 0.000321 	 0.000221 	 0.000421 	 0.000268 	 -0.000215 	 -0.000322 	 0.000119 	 -0.000096 	 -0.000143 	 0.000119 	 -0.000096 	 -0.000143 	 0.000053 	 -0.000043 	 -0.000064 
Round Valley                                	 -118.650000 	 37.402000 	 336.000000 	 0.000000 	 -0.000200 	 0.000200 	 0.000386 	 0.000186 	 0.000586 	 0.000322 	 -0.000215 	 -0.000429 	 0.000143 	 -0.000096 	 -0.000191 	 0.000143 	 -0.000096 	 -0.000191 	 0.000064 	 -0.000043 	 -0.000085 
Round Valley                                	 -118.641000 	 37.283000 	 358.000000 	 0.000000 	 -0.000200 	 0.000200 	 0.000386 	 0.000186 	 0.000586 	 0.000385 	 -0.000257 	 -0.000514 	 0.000013 	 -0.000009 	 -0.000018 	 0.000013 	 -0.000009 	 -0.000018 	 0.000000 	 -0.000000 	 -0.000001 
Round Valley                                	 -118.650000 	 37.402000 	 336.000000 	 0.000000 	 -0.000050 	 0.000050 	 0.000354 	 0.000304 	 0.000404 	 0.000295 	 -0.000268 	 -0.000322 	 0.000131 	 -0.000119 	 -0.000143 	 0.000131 	 -0.000119 	 -0.000143 	 0.000058 	 -0.000053 	 -0.000064 
Round Valley                                	 -118.641000 	 37.283000 	 358.000000 	 0.000000 	 -0.000050 	 0.000050 	 0.000354 	 0.000304 	 0.000404 	 0.000353 	 -0.000321 	 -0.000385 	 0.000012 	 -0.000011 	 -0.000013 	 0.000012 	 -0.000011 	 -0.000013 	 0.000000 	 -0.000000 	 -0.000000 
Round Valley                                	 -118.650000 	 37.402000 	 336.000000 	 0.000000 	 -0.000150 	 0.000150 	 0.000418 	 0.000268 	 0.000568 	 0.000349 	 -0.000268 	 -0.000429 	 0.000155 	 -0.000119 	 -0.000191 	 0.000155 	 -0.000119 	 -0.000191 	 0.000069 	 -0.000053 	 -0.000085 
Round Valley                                	 -118.641000 	 37.283000 	 358.000000 	 0.000000 	 -0.000200 	 0.000200 	 0.000450 	 0.000250 	 0.000650 	 0.000449 	 -0.000321 	 -0.000578 	 0.000016 	 -0.000011 	 -0.000020 	 0.000016 	 -0.000011 	 -0.000020 	 0.000001 	 -0.000000 	 -0.000001 
Round Valley                                	 -118.615000 	 37.354000 	 333.000000 	 0.000000 	 -0.000250 	 0.000250 	 0.000482 	 0.000232 	 0.000732 	 0.000383 	 -0.000255 	 -0.000510 	 0.000195 	 -0.000130 	 -0.000260 	 0.000195 	 -0.000130 	 -0.000260 	 0.000099 	 -0.000066 	 -0.000132 
Round Valley                                	 -118.650000 	 37.402000 	 336.000000 	 0.000000 	 -0.000200 	 0.000200 	 0.000514 	 0.000314 	 0.000714 	 0.000429 	 -0.000322 	 -0.000536 	 0.000191 	 -0.000143 	 -0.000239 	 0.000191 	 -0.000143 	 -0.000239 	 0.000085 	 -0.000064 	 -0.000106 
Russ 2011 CFM                               	 -124.377000 	 40.526000 	 105.000000 	 -0.000141 	 -0.000241 	 -0.000041 	 -0.000046 	 -0.000146 	 0.000054 	 0.000032 	 0.000019 	 0.000058 	 0.000120 	 0.000072 	 0.000215 	 -0.000021 	 0.000001 	 0.000003 	 -0.000078 	 0.000004 	 0.000011 
Russ 2011 CFM                               	 -124.377000 	 40.526000 	 105.000000 	 -0.000141 	 -0.000241 	 -0.000041 	 -0.000046 	 -0.000146 	 0.000054 	 0.000032 	 0.000019 	 0.000058 	 0.000120 	 0.000072 	 0.000215 	 -0.000021 	 0.000001 	 0.000003 	 -0.000078 	 0.000004 	 0.000011 
San Andreas (Carrizo) rev                   	 -119.814500 	 35.259100 	 318.000000 	 -0.034000 	 -0.051000 	 -0.017000 	 -0.000000 	 -0.017000 	 0.017000 	 0.016907 	 0.008453 	 0.025360 	 0.015223 	 0.007612 	 0.022835 	 -0.018777 	 -0.009388 	 -0.028165 	 -0.016907 	 -0.008453 	 -0.025360 
San Andreas (Carrizo) rev                   	 -119.698400 	 35.153600 	 313.000000 	 -0.032450 	 -0.035600 	 -0.029300 	 -0.000000 	 -0.003150 	 0.003150 	 0.016185 	 0.014614 	 0.017757 	 0.017357 	 0.015672 	 0.019042 	 -0.015093 	 -0.013628 	 -0.016558 	 -0.016185 	 -0.014614 	 -0.017757 
San Andreas (Carrizo) rev                   	 -119.827000 	 35.271000 	 319.000000 	 -0.033900 	 -0.036800 	 -0.031000 	 -0.000000 	 -0.002900 	 0.002900 	 0.016785 	 0.015349 	 0.018221 	 0.014591 	 0.013343 	 0.015839 	 -0.019309 	 -0.017657 	 -0.020961 	 -0.016785 	 -0.015349 	 -0.018221 
San Andreas (Coachella) rev                 	 -116.183000 	 33.740000 	 311.000000 	 -0.030000 	 -0.045000 	 -0.015000 	 -0.000000 	 -0.015000 	 0.015000 	 0.014854 	 0.007427 	 0.022281 	 0.017088 	 0.008544 	 0.025631 	 -0.012912 	 -0.006456 	 -0.019369 	 -0.014854 	 -0.007427 	 -0.022281 
San Andreas (Coachella) rev                 	 -116.238000 	 33.780000 	 314.000000 	 -0.015500 	 -0.019000 	 -0.009000 	 -0.000000 	 -0.003500 	 0.006500 	 0.007745 	 0.005996 	 0.010993 	 0.008020 	 0.006209 	 0.011384 	 -0.007480 	 -0.005791 	 -0.010616 	 -0.007745 	 -0.005996 	 -0.010993 
San Andreas (Mojave N)                      	 -118.602000 	 34.726000 	 290.000000 	 -0.042500 	 -0.051000 	 -0.034000 	 -0.000000 	 -0.008500 	 0.008500 	 0.013659 	 0.010927 	 0.016391 	 0.037528 	 0.030023 	 0.045034 	 -0.004972 	 -0.003977 	 -0.005966 	 -0.013659 	 -0.010927 	 -0.016391 
San Andreas (Mojave S)                      	 -117.957000 	 34.487000 	 297.000000 	 -0.037000 	 -0.055500 	 -0.018500 	 -0.000000 	 -0.018500 	 0.018500 	 0.014967 	 0.007483 	 0.022450 	 0.029374 	 0.014687 	 0.044061 	 -0.007626 	 -0.003813 	 -0.011439 	 -0.014967 	 -0.007483 	 -0.022450 
San Andreas (Mojave S)                      	 -117.886000 	 34.456000 	 293.000000 	 -0.035600 	 -0.042300 	 -0.029500 	 -0.000000 	 -0.006700 	 0.006100 	 0.012804 	 0.010394 	 0.014998 	 0.030165 	 0.024488 	 0.035334 	 -0.005435 	 -0.004412 	 -0.006366 	 -0.012804 	 -0.010394 	 -0.014998 
San Andreas (North Branch Mill Creek)       	 -117.190000 	 34.147000 	 208.000000 	 -0.002100 	 -0.002600 	 -0.001600 	 -0.000000 	 -0.000500 	 0.000500 	 -0.000870 	 -0.000663 	 -0.001078 	 0.000463 	 0.000353 	 0.000573 	 -0.001637 	 -0.001247 	 -0.002027 	 0.000870 	 0.000663 	 0.001078 
San Andreas (North Coast) 2011 CFM          	 -123.684800 	 38.986700 	 330.000000 	 -0.020000 	 -0.021000 	 -0.013000 	 -0.000000 	 -0.001000 	 0.007000 	 0.008660 	 0.008227 	 0.011691 	 0.005000 	 0.004750 	 0.006750 	 -0.015000 	 -0.014250 	 -0.020250 	 -0.008660 	 -0.008227 	 -0.011691 
San Andreas (North Coast) 2011 CFM          	 -123.219130 	 38.501910 	 315.000000 	 -0.019000 	 -0.023000 	 -0.015000 	 -0.000000 	 -0.004000 	 0.004000 	 0.009500 	 0.007500 	 0.011500 	 0.009500 	 0.007500 	 0.011500 	 -0.009500 	 -0.007500 	 -0.011500 	 -0.009500 	 -0.007500 	 -0.011500 
San Andreas (North Coast) 2011 CFM          	 -122.787400 	 38.031600 	 327.000000 	 -0.024000 	 -0.026000 	 -0.022000 	 -0.000000 	 -0.002000 	 0.002000 	 0.010963 	 0.010049 	 0.011876 	 0.007119 	 0.006526 	 0.007712 	 -0.016881 	 -0.015474 	 -0.018288 	 -0.010963 	 -0.010049 	 -0.011876 
San Andreas (Parkfield)                     	 -120.432700 	 35.893800 	 317.000000 	 -0.024800 	 -0.031400 	 -0.012400 	 -0.000000 	 -0.006600 	 0.012400 	 0.012370 	 0.009078 	 0.018555 	 0.011535 	 0.008465 	 0.017303 	 -0.013265 	 -0.009735 	 -0.019897 	 -0.012370 	 -0.009078 	 -0.018555 
San Andreas (Peninsula) 2011 CFM            	 -122.315000 	 37.472200 	 319.000000 	 -0.017000 	 -0.021000 	 -0.013000 	 -0.000000 	 -0.004000 	 0.004000 	 0.008417 	 0.006437 	 0.010398 	 0.007317 	 0.005595 	 0.009039 	 -0.009683 	 -0.007405 	 -0.011961 	 -0.008417 	 -0.006437 	 -0.010398 
San Andreas (San Bernardino N)              	 -117.428000 	 34.250000 	 308.000000 	 -0.020000 	 -0.027000 	 -0.012000 	 -0.000000 	 -0.007000 	 0.008000 	 0.009703 	 0.006307 	 0.013584 	 0.012419 	 0.008072 	 0.017387 	 -0.007581 	 -0.004928 	 -0.010613 	 -0.009703 	 -0.006307 	 -0.013584 
San Andreas (San Bernardino N)              	 -117.461100 	 34.270400 	 306.000000 	 -0.023000 	 -0.025000 	 -0.018000 	 -0.000000 	 -0.002000 	 0.005000 	 0.010937 	 0.009986 	 0.013315 	 0.015054 	 0.013745 	 0.018326 	 -0.007946 	 -0.007255 	 -0.009674 	 -0.010937 	 -0.009986 	 -0.013315 
San Andreas (San Bernardino N)              	 -117.461100 	 34.270400 	 307.000000 	 -0.024000 	 -0.029000 	 -0.018000 	 -0.000000 	 -0.005000 	 0.006000 	 0.011535 	 0.009132 	 0.014419 	 0.015308 	 0.012119 	 0.019135 	 -0.008692 	 -0.006881 	 -0.010865 	 -0.011535 	 -0.009132 	 -0.014419 
San Andreas (San Bernardino N)              	 -117.461100 	 34.270400 	 308.000000 	 -0.025000 	 -0.029000 	 -0.019000 	 -0.000000 	 -0.004000 	 0.006000 	 0.012129 	 0.010188 	 0.015040 	 0.015524 	 0.013040 	 0.019250 	 -0.009476 	 -0.007960 	 -0.011750 	 -0.012129 	 -0.010188 	 -0.015040 
San Andreas (San Bernardino N)              	 -117.461100 	 34.270400 	 305.000000 	 -0.024000 	 -0.028000 	 -0.020000 	 -0.000000 	 -0.004000 	 0.004000 	 0.011276 	 0.009397 	 0.013156 	 0.016104 	 0.013420 	 0.018788 	 -0.007896 	 -0.006580 	 -0.009212 	 -0.011276 	 -0.009397 	 -0.013156 
San Andreas (San Bernardino N)              	 -117.461100 	 34.270400 	 304.000000 	 -0.024500 	 -0.028000 	 -0.021000 	 -0.000000 	 -0.003500 	 0.003500 	 0.011358 	 0.009735 	 0.012981 	 0.016839 	 0.014433 	 0.019244 	 -0.007661 	 -0.006567 	 -0.008756 	 -0.011358 	 -0.009735 	 -0.012981 
San Andreas (San Bernardino S)              	 -116.896000 	 34.025000 	 316.000000 	 -0.013000 	 -0.019000 	 -0.006000 	 -0.000000 	 -0.006000 	 0.007000 	 0.006496 	 0.003498 	 0.009994 	 0.006273 	 0.003378 	 0.009651 	 -0.006727 	 -0.003622 	 -0.010349 	 -0.006496 	 -0.003498 	 -0.009994 
San Andreas (San Bernardino S)              	 -117.138000 	 34.116000 	 300.000000 	 -0.011550 	 -0.016800 	 -0.004600 	 -0.000000 	 -0.005250 	 0.006950 	 0.005001 	 0.002728 	 0.008011 	 0.008663 	 0.004725 	 0.013875 	 -0.002888 	 -0.001575 	 -0.004625 	 -0.005001 	 -0.002728 	 -0.008011 
San Andreas (San Bernardino S)              	 -117.138000 	 34.116000 	 300.000000 	 -0.011400 	 -0.015800 	 -0.007100 	 -0.000000 	 -0.004400 	 0.004300 	 0.004936 	 0.003031 	 0.006798 	 0.008550 	 0.005250 	 0.011775 	 -0.002850 	 -0.001750 	 -0.003925 	 -0.004936 	 -0.003031 	 -0.006798 
San Andreas (Santa Cruz Mountains) 2001 CFM 	 -121.673700 	 36.941000 	 318.000000 	 -0.022500 	 -0.024000 	 -0.021000 	 -0.000000 	 -0.001500 	 0.001500 	 0.011188 	 0.010442 	 0.011934 	 0.010074 	 0.009402 	 0.010746 	 -0.012426 	 -0.011598 	 -0.013254 	 -0.011188 	 -0.010442 	 -0.011934 
San Cayetano                                	 -119.013570 	 34.421890 	 270.000000 	 0.000000 	 -0.001900 	 0.001900 	 -0.006465 	 -0.008365 	 -0.004565 	 -0.000000 	 0.000000 	 0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 -0.006465 	 0.005053 	 0.007877 
San Cayetano                                	 -118.857790 	 34.395900 	 270.000000 	 0.000000 	 -0.001700 	 0.001700 	 -0.008472 	 -0.010172 	 -0.006772 	 -0.000000 	 0.000000 	 0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 -0.008472 	 0.007209 	 0.009735 
San Cayetano                                	 -119.134800 	 34.440600 	 270.000000 	 0.000000 	 -0.000200 	 0.000200 	 -0.000780 	 -0.000980 	 -0.000580 	 -0.000000 	 0.000000 	 0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 -0.000780 	 0.000632 	 0.000929 
San Cayetano                                	 -119.122800 	 34.440600 	 270.000000 	 0.000000 	 -0.000400 	 0.000040 	 -0.001003 	 -0.001403 	 -0.000963 	 -0.000000 	 0.000000 	 0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 -0.001003 	 0.000706 	 0.001033 
San Cayetano                                	 -118.857790 	 34.395900 	 270.000000 	 0.000000 	 -0.003000 	 0.002900 	 -0.005499 	 -0.008499 	 -0.002599 	 -0.000000 	 0.000000 	 0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 0.000000 	 -0.000000 	 -0.000000 	 -0.005499 	 0.003270 	 0.007654 
San Diego Trough north alt 1                	 -118.138000 	 33.350000 	 330.000000 	 -0.001500 	 -0.001800 	 -0.001200 	 -0.000000 	 -0.000300 	 0.000300 	 0.000650 	 0.000520 	 0.000779 	 0.000375 	 0.000300 	 0.000450 	 -0.001125 	 -0.000900 	 -0.001350 	 -0.000650 	 -0.000520 	 -0.000779 
San Gregorio (North) 2011 CFM               	 -122.312200 	 37.121400 	 338.000000 	 -0.006000 	 -0.009000 	 -0.003000 	 -0.000000 	 -0.003000 	 0.003000 	 0.002084 	 0.001042 	 0.003126 	 0.000842 	 0.000421 	 0.001263 	 -0.005158 	 -0.002579 	 -0.007737 	 -0.002084 	 -0.001042 	 -0.003126 
San Jacinto (Anza) rev                      	 -116.668000 	 33.590700 	 306.000000 	 -0.014000 	 -0.016700 	 -0.009800 	 -0.000000 	 -0.002700 	 0.004200 	 0.006657 	 0.005373 	 0.008655 	 0.009163 	 0.007396 	 0.011912 	 -0.004837 	 -0.003904 	 -0.006288 	 -0.006657 	 -0.005373 	 -0.008655 
San Jacinto (Borrego)                       	 -116.071000 	 33.113000 	 311.000000 	 -0.004500 	 -0.006750 	 -0.002250 	 -0.000000 	 -0.002250 	 0.002250 	 0.002228 	 0.001114 	 0.003342 	 0.002563 	 0.001282 	 0.003845 	 -0.001937 	 -0.000968 	 -0.002905 	 -0.002228 	 -0.001114 	 -0.003342 
